Title:,"Time Series, Area-Averaged of Total Column Water Vapor (Daytime/Ascending) daily 1 (daily)"
User Start Date:,1990-01-01T00:00:00Z
User End Date:,2020-01-02T23:59:59Z
User Bounding Box:,"-93.6,22.33,-90.2,26.67"
Data Bounding Box:,"-93.5,22.5,-90.5,26.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1990-01-01T00:00:00Z&endtime=2020-01-02T23:59:59Z&bbox=-93.6,22.33,-90.2,26.67&data=AIRX3STD_006_TotH2OVap_A&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STD_006_TotH2OVap_A):, -9999

time, mean_AIRX3STD_006_TotH2OVap_A
2014-04-06,-9999
2014-04-07,38.9173622
2014-04-08,10.4258413
2014-04-09,11.3711929
2014-04-10,14.077755
2014-04-11,17.4396267
2014-04-12,24.1774158
2014-04-13,32.375164
2014-04-14,35.2500534
2014-04-15,40.40625
2014-04-16,31.1666622
2014-04-17,41.5939751
2014-04-18,31.2902851
2014-04-19,17.2982311
2014-04-20,14.2013798
2014-04-21,20.1181831
2014-04-22,-9999
2014-04-23,27.8299961
2014-04-24,33.1487846
2014-04-25,40.0764122
2014-04-26,33.9186897
2014-04-27,30.4766293
2014-04-28,33.4575729
2014-04-29,34.7812805
2014-04-30,36.8910408
2014-05-01,-9999
2014-05-02,40.0321999
2014-05-03,21.0036163
2014-05-04,14.2922192
2014-05-05,18.8672066
2014-05-06,23.1646843
2014-05-07,34.1353645
2014-05-08,-9999
2014-05-09,40.3922234
2014-05-10,45.5572853
2014-05-11,50.947937
2014-05-12,39.8689156
2014-05-13,34.9705849
2014-05-14,36.5680199
2014-05-15,16.033474
2014-05-16,13.6601944
2014-05-17,-9999
2014-05-18,22.3840866
2014-05-19,28.7830448
2014-05-20,29.3466778
2014-05-21,28.6090355
2014-05-22,24.4336662
2014-05-23,29.0421257
2014-05-24,-9999
2014-05-25,35.0838585
2014-05-26,38.6412582
2014-05-27,42.4025497
2014-05-28,41.6988411
2014-05-29,42.7266579
2014-05-30,41.0347939
2014-05-31,40.3961411
2014-06-01,46.3805656
2014-06-02,47.53125
2014-06-03,49.0251961
2014-06-04,51.9751282
2014-06-05,47.3295479
2014-06-06,43.4455566
2014-06-07,42.1009064
2014-06-08,39.5446701
2014-06-09,-9999
2014-06-10,45.3685646
2014-06-11,35.6452293
2014-06-12,34.5350838
2014-06-13,42.6435318
2014-06-14,42.5775108
2014-06-15,38.6131973
2014-06-16,38.43993
2014-06-17,39.2691689
2014-06-18,-9999
2014-06-19,40.6749229
2014-06-20,38.8124123
2014-06-21,33.9032288
2014-06-22,33.4835014
2014-06-23,40.0815849
2014-06-24,44.4867363
2014-06-25,-9999
2014-06-26,47.1676712
2014-06-27,35.2492828
2014-06-28,38.6775818
2014-06-29,38.2765007
2014-06-30,41.8159637
2014-07-01,41.5800705
2014-07-02,41.8616714
2014-07-03,46.6307144
2014-07-04,-9999
2014-07-05,46.457222
2014-07-06,47.5406532
2014-07-07,44.0798073
2014-07-08,42.4365501
2014-07-09,45.8649483
2014-07-10,33.5551491
2014-07-11,-9999
2014-07-12,53.0691643
2014-07-13,49.2731972
2014-07-14,51.2316055
2014-07-15,46.3817825
2014-07-16,45.5848045
2014-07-17,46.8035431
2014-07-18,42.2405205
2014-07-19,43.0861893
2014-07-20,42.65625
2014-07-21,44.8716164
2014-07-22,41.4155922
2014-07-23,46.9262695
2014-07-24,46.5744781
2014-07-25,45.8678246
2014-07-26,43.7204819
2014-07-27,-9999
2014-07-28,40.1578674
2014-07-29,38.2993622
2014-07-30,43.1930656
2014-07-31,41.1070442
2014-08-01,43.1386375
2014-08-02,47.8136978
2014-08-03,51.9902267
2014-08-04,46.4758072
2014-08-05,-9999
2014-08-06,-9999
2014-08-07,50.9109535
2014-08-08,51.5310287
2014-08-09,48.8711166
2014-08-10,51.711235
2014-08-11,52.8188629
2014-08-12,-9999
2014-08-13,54.1782875
2014-08-14,49.3986969
2014-08-15,49.838398
2014-08-16,46.9570122
2014-08-17,43.2591515
2014-08-18,37.4412041
2014-08-19,40.8637962
2014-08-20,42.4692688
2014-08-21,-9999
2014-08-22,47.5283241
2014-08-23,47.8327255
2014-08-24,49.8811417
2014-08-25,43.4475098
2014-08-26,49.7569656
2014-08-27,50.5175934
2014-08-28,-9999
2014-08-29,52.6569214
2014-08-30,48.0666046
2014-08-31,51.8597946
2014-09-01,51.0760803
2014-09-02,46.7843132
2014-09-03,44.7567062
2014-09-04,51.3633308
2014-09-05,48.4692116
2014-09-06,-9999
2014-09-07,51.2705727
2014-09-08,51.7027702
2014-09-09,53.1780357
2014-09-10,49.2913094
2014-09-11,54.408535
2014-09-12,45.432827
2014-09-13,-9999
2014-09-14,50.2404366
2014-09-15,53.16819
2014-09-16,48.0498543
2014-09-17,44.7902565
2014-09-18,49.1268196
2014-09-19,45.5019379
2014-09-20,50.561367
2014-09-21,49.5796814
2014-09-22,-9999
2014-09-23,48.4184799
2014-09-24,48.9802437
2014-09-25,46.5893707
2014-09-26,48.5861282
2014-09-27,51.6522903
2014-09-28,53.9559021
2014-09-29,-9999
2014-09-30,53.8664818
2014-10-01,44.7267647
2014-10-02,49.5043221
2014-10-03,47.4715118
2014-10-04,39.8423729
2014-10-05,35.3337517
2014-10-06,42.2991486
2014-10-07,40.1428719
2014-10-08,42.15625
2014-10-09,37.149765
2014-10-10,37.1266861
2014-10-11,41.7686043
2014-10-12,41.1047935
2014-10-13,47.5777931
2014-10-14,33.0683899
2014-10-15,-9999
2014-10-16,24.5593777
2014-10-17,35.1349144
2014-10-18,32.0751648
2014-10-19,32.7699776
2014-10-20,43.9984741
2014-10-21,47.2008133
2014-10-22,42.9074478
2014-10-23,28.0756416
2014-10-24,-9999
2014-10-25,17.3511715
2014-10-26,20.4228573
2014-10-27,25.153511
2014-10-28,27.080246
2014-10-29,33.9095383
2014-10-30,35.5466576
2014-10-31,-9999
2014-11-01,16.7322998
2014-11-02,17.520792
2014-11-03,21.3363762
2014-11-04,24.5343647
2014-11-05,25.4395638
2014-11-06,34.1284027
2014-11-07,41.6041374
2014-11-08,35.3359413
2014-11-09,-9999
2014-11-10,13.3082342
2014-11-11,19.0649796
2014-11-12,34.6626625
2014-11-13,38.5943222
2014-11-14,18.5024853
2014-11-15,31.0728741
2014-11-16,-9999
2014-11-17,35.6621552
2014-11-18,22.8487301
2014-11-19,17.7370281
2014-11-20,21.700346
2014-11-21,30.0574474
2014-11-22,40.726696
2014-11-23,38.7694283
2014-11-24,32.9798965
2014-11-25,-9999
2014-11-26,10.734971
2014-11-27,13.5690393
2014-11-28,15.1549072
2014-11-29,14.0887871
2014-11-30,20.6085873
2014-12-01,25.2162914
2014-12-02,-9999
2014-12-03,37.1282654
2014-12-04,34.7280159
2014-12-05,25.0158463
2014-12-06,27.7898407
2014-12-07,28.6204472
2014-12-08,26.4974461
2014-12-09,12.0009871
2014-12-10,15.0062494
2014-12-11,28.8125
2014-12-12,28.3693142
2014-12-13,27.379879
2014-12-14,30.2844982
2014-12-15,26.1606636
2014-12-16,22.7867107
2014-12-17,20.6288319
2014-12-18,-9999
2014-12-19,32.9574928
2014-12-20,36.7060699
2014-12-21,34.6594353
2014-12-22,28.9021053
2014-12-23,32.3557549
2014-12-24,29.6907539
2014-12-25,19.9338398
2014-12-26,41.0743027
2014-12-27,25.5625
2014-12-28,34.4676552
2014-12-29,36.7080879
2014-12-30,31.5369854
2014-12-31,36.5551262
2015-01-01,33.615551
2015-01-02,31.1357555
2015-01-03,-9999
2015-01-04,34.4146004
2015-01-05,34.0576973
2015-01-06,27.8264656
2015-01-07,25.3096523
2015-01-08,25.8917789
2015-01-09,33.3174057
2015-01-10,34.2360725
2015-01-11,34.5173149
2015-01-12,-9999
2015-01-13,32.5940971
2015-01-14,36.7023544
2015-01-15,35.664711
2015-01-16,23.6600475
2015-01-17,27.4948444
2015-01-18,22.2154331
2015-01-19,-9999
2015-01-20,24.8290787
2015-01-21,27.1931267
2015-01-22,37.9459915
2015-01-23,32.5638657
2015-01-24,13.4613419
2015-01-25,21.3828945
2015-01-26,11.8101377
2015-01-27,16.9320393
2015-01-28,-9999
2015-01-29,18.8355808
2015-01-30,17.4570007
2015-01-31,22.5148716
2015-02-01,36.1703186
2015-02-02,30.8060417
2015-02-03,35.9401245
2015-02-04,-9999
2015-02-05,19.079792
2015-02-06,20.2881432
2015-02-07,21.9473839
2015-02-08,19.3133392
2015-02-09,20.1637363
2015-02-10,13.5739365
2015-02-11,12.125103
2015-02-12,19.5195427
2015-02-13,-9999
2015-02-14,22.7835445
2015-02-15,26.8173695
2015-02-16,34.4451752
2015-02-17,35.3580208
2015-02-18,13.0366201
2015-02-19,14.7684383
2015-02-20,-9999
2015-02-21,29.2542534
2015-02-22,30.4174614
2015-02-23,35.5411797
2015-02-24,33.266304
2015-02-25,30.7942886
2015-02-26,26.3055649
2015-02-27,29.1620178
2015-02-28,39.5233498
2015-03-01,30.421875
2015-03-02,29.9689941
2015-03-03,26.8988571
2015-03-04,25.6639175
2015-03-05,36.0432739
2015-03-06,32.5133286
2015-03-07,36.3398209
2015-03-08,-9999
2015-03-09,32.5114136
2015-03-10,35.6740341
2015-03-11,37.7618332
2015-03-12,33.5406494
2015-03-13,30.9538994
2015-03-14,37.018837
2015-03-15,37.142643
2015-03-16,34.0686569
2015-03-17,38.96875
2015-03-18,35.3984871
2015-03-19,35.3082504
2015-03-20,32.9880943
2015-03-21,31.5826416
2015-03-22,41.0291061
2015-03-23,21.037138
2015-03-24,-9999
2015-03-25,34.9831276
2015-03-26,37.1791191
2015-03-27,20.6019592
2015-03-28,17.7034111
2015-03-29,18.5388165
2015-03-30,19.131567
2015-03-31,14.9255695
2015-04-01,25.6235142
2015-04-02,40.09375
2015-04-03,30.6619759
2015-04-04,29.942688
2015-04-05,30.7984486
2015-04-06,28.5450268
2015-04-07,30.9819412
2015-04-08,32.129467
2015-04-09,-9999
2015-04-10,38.3014793
2015-04-11,42.470726
2015-04-12,41.7778053
2015-04-13,42.0245895
2015-04-14,38.2803612
2015-04-15,44.8653908
2015-04-16,39.4837685
2015-04-17,43.1362762
2015-04-18,-9999
2015-04-19,42.4493942
2015-04-20,44.6986885
2015-04-21,44.7214165
2015-04-22,46.5124168
2015-04-23,42.3426323
2015-04-24,34.3114929
2015-04-25,-9999
2015-04-26,38.3652954
2015-04-27,41.738018
2015-04-28,42.9100685
2015-04-29,31.5016918
2015-04-30,26.9068851
2015-05-01,30.5869312
2015-05-02,23.2861481
2015-05-03,23.5947895
2015-05-04,-9999
2015-05-05,35.992878
2015-05-06,35.3127937
2015-05-07,37.4036102
2015-05-08,31.5780983
2015-05-09,33.5620689
2015-05-10,31.8551388
2015-05-11,-9999
2015-05-12,33.0197144
2015-05-13,38.5239906
2015-05-14,35.9174576
2015-05-15,40.1434021
2015-05-16,40.8305969
2015-05-17,38.5320702
2015-05-18,39.2475319
2015-05-19,39.7963715
2015-05-20,41.3125
2015-05-21,41.5293732
2015-05-22,39.2450638
2015-05-23,38.6168823
2015-05-24,40.0594444
2015-05-25,44.5782242
2015-05-26,43.0185165
2015-05-27,-9999
2015-05-28,41.9867096
2015-05-29,34.7533073
2015-05-30,38.775753
2015-05-31,38.5213699
2015-06-01,43.0302925
2015-06-02,34.9364204
2015-06-03,28.9172668
2015-06-04,31.7500725
2015-06-05,-9999
2015-06-06,36.04842
2015-06-07,35.1977882
2015-06-08,39.7341347
2015-06-09,39.1469307
2015-06-10,43.8069649
2015-06-11,44.3172569
2015-06-12,-9999
2015-06-13,50.3102722
2015-06-14,50.2066956
2015-06-15,46.8016319
2015-06-16,43.7050972
2015-06-17,38.0480499
2015-06-18,38.9354248
2015-06-19,41.425415
2015-06-20,43.3495979
2015-06-21,-9999
2015-06-22,44.2841988
2015-06-23,46.5728912
2015-06-24,50.435257
2015-06-25,41.2214584
2015-06-26,42.717556
2015-06-27,41.0627594
2015-06-28,-9999
2015-06-29,44.3027649
2015-06-30,48.2941399
2015-07-01,36.0460739
2015-07-02,39.2363701
2015-07-03,47.1731606
2015-07-04,38.7449532
2015-07-05,32.3832054
2015-07-06,41.8494797
2015-07-07,30.328125
2015-07-08,36.347683
2015-07-09,37.1333694
2015-07-10,45.2489777
2015-07-11,40.0950241
2015-07-12,38.511879
2015-07-13,41.549221
2015-07-14,-9999
2015-07-15,49.4111671
2015-07-16,49.068615
2015-07-17,49.1326714
2015-07-18,46.4484558
2015-07-19,49.7814865
2015-07-20,50.1866417
2015-07-21,49.4414215
2015-07-22,41.826252
2015-07-23,43.5625
2015-07-24,47.0887642
2015-07-25,40.2431755
2015-07-26,42.7237701
2015-07-27,45.1897011
2015-07-28,43.1834412
2015-07-29,43.7344627
2015-07-30,-9999
2015-07-31,45.9553108
2015-08-01,43.5898743
2015-08-02,45.2459335
2015-08-03,45.7928009
2015-08-04,48.4396133
2015-08-05,50.7809944
2015-08-06,50.7885323
2015-08-07,43.1551132
2015-08-08,44.3125
2015-08-09,45.1812744
2015-08-10,47.2888832
2015-08-11,54.4237442
2015-08-12,49.8084564
2015-08-13,50.4462738
2015-08-14,50.4081917
2015-08-15,-9999
2015-08-16,49.4725761
2015-08-17,49.6113281
2015-08-18,52.3226547
2015-08-19,45.7291451
2015-08-20,48.8714714
2015-08-21,45.7180824
2015-08-22,49.8595276
2015-08-23,52.2328796
2015-08-24,54
2015-08-25,49.5957489
2015-08-26,46.5794296
2015-08-27,40.0334816
2015-08-28,39.1219025
2015-08-29,46.9531441
2015-08-30,45.6547432
2015-08-31,-9999
2015-09-01,52.1076088
2015-09-02,55.0692749
2015-09-03,51.8300209
2015-09-04,46.7747459
2015-09-05,51.0899086
2015-09-06,50.4572334
2015-09-07,48.8139534
2015-09-08,46.5287132
2015-09-09,44.84375
2015-09-10,47.1740646
2015-09-11,48.836441
2015-09-12,46.6287498
2015-09-13,41.6490288
2015-09-14,44.4606133
2015-09-15,45.5573044
2015-09-16,-9999
2015-09-17,45.649662
2015-09-18,39.7419395
2015-09-19,39.9955635
2015-09-20,41.3105278
2015-09-21,39.63097
2015-09-22,41.5788765
2015-09-23,41.8622475
2015-09-24,41.0872116
2015-09-25,37.84375
2015-09-26,46.6316757
2015-09-27,48.4819565
2015-09-28,41.0758209
2015-09-29,43.5663033
2015-09-30,46.8544083
2015-10-01,33.1073685
2015-10-02,-9999
2015-10-03,21.0874329
2015-10-04,24.6915951
2015-10-05,30.4080048
2015-10-06,39.4559212
2015-10-07,40.5527611
2015-10-08,39.8737259
2015-10-09,43.3978729
2015-10-10,44.3869934
2015-10-11,52.46875
2015-10-12,23.9297218
2015-10-13,32.7365875
2015-10-14,32.5759926
2015-10-15,32.5870934
2015-10-16,36.3945923
2015-10-17,36.2506294
2015-10-18,-9999
2015-10-19,32.1894035
2015-10-20,39.013752
2015-10-21,52.1886101
2015-10-22,41.3443489
2015-10-23,34.6310043
2015-10-24,41.5697021
2015-10-25,38.1118164
2015-10-26,27.8198185
2015-10-27,38
2015-10-28,21.9781437
2015-10-29,34.0019608
2015-10-30,47.0167732
2015-10-31,45.1417503
2015-11-01,43.0698013
2015-11-02,35.0535011
2015-11-03,-9999
2015-11-04,45.431572
2015-11-05,45.8612251
2015-11-06,48.0886955
2015-11-07,49.5199623
2015-11-08,43.7602921
2015-11-09,34.1644211
2015-11-10,27.8595371
2015-11-11,37.338913
2015-11-12,50.125
2015-11-13,37.1940689
2015-11-14,38.4870491
2015-11-15,41.32864
2015-11-16,41.6938133
2015-11-17,41.8401909
2015-11-18,39.2187309
2015-11-19,-9999
2015-11-20,48.0271454
2015-11-21,43.3907852
2015-11-22,26.444849
2015-11-23,15.1347904
2015-11-24,24.19067
2015-11-25,34.1076927
2015-11-26,33.706707
2015-11-27,35.3343887
2015-11-28,28.796875
2015-11-29,28.6983299
2015-11-30,26.0156803
2015-12-01,29.7728138
2015-12-02,35.0275803
2015-12-03,29.8996315
2015-12-04,18.8638325
2015-12-05,-9999
2015-12-06,29.0862637
2015-12-07,25.6562576
2015-12-08,24.0505142
2015-12-09,28.7881336
2015-12-10,28.1864147
2015-12-11,19.4013748
2015-12-12,17.0128517
2015-12-13,38.284481
2015-12-14,45
2015-12-15,35.1744804
2015-12-16,38.4897766
2015-12-17,35.8345909
2015-12-18,18.002161
2015-12-19,14.8505688
2015-12-20,31.9194012
2015-12-21,-9999
2015-12-22,39.1730309
2015-12-23,35.2747765
2015-12-24,34.5613518
2015-12-25,36.1412582
2015-12-26,36.3773842
2015-12-27,30.8239994
2015-12-28,32.5047569
2015-12-29,37.9141541
2015-12-30,46.28125
2015-12-31,41.6663589
2016-01-01,42.5790329
2016-01-02,39.2656631
2016-01-03,32.2183418
2016-01-04,15.0763226
2016-01-05,23.3699379
2016-01-06,-9999
2016-01-07,31.4109821
2016-01-08,21.9243279
2016-01-09,27.9236584
2016-01-10,17.5284252
2016-01-11,25.5413494
2016-01-12,30.3545685
2016-01-13,23.1015625
2016-01-14,34.7878799
2016-01-15,30.265625
2016-01-16,26.6457748
2016-01-17,11.6358109
2016-01-18,16.2658768
2016-01-19,16.7073116
2016-01-20,21.6279068
2016-01-21,25.9648323
2016-01-22,-9999
2016-01-23,12.300602
2016-01-24,12.8004494
2016-01-25,15.5282717
2016-01-26,27.6571865
2016-01-27,32.236145
2016-01-28,14.5983696
2016-01-29,11.6253233
2016-01-30,16.6476822
2016-01-31,30.453125
2016-02-01,22.8773766
2016-02-02,32.6099815
2016-02-03,34.2380371
2016-02-04,24.6771011
2016-02-05,17.2730064
2016-02-06,21.3150101
2016-02-07,-9999
2016-02-08,15.1530247
2016-02-09,15.5602608
2016-02-10,16.1545238
2016-02-11,14.2722816
2016-02-12,13.2221422
2016-02-13,15.7500935
2016-02-14,18.0848904
2016-02-15,28.0603867
2016-02-16,25.328125
2016-02-17,15.5354061
2016-02-18,15.6842327
2016-02-19,15.2114954
2016-02-20,18.9726295
2016-02-21,20.6777287
2016-02-22,28.8613453
2016-02-23,-9999
2016-02-24,19.34165
2016-02-25,10.4476128
2016-02-26,14.4932671
2016-02-27,18.418354
2016-02-28,25.4028587
2016-02-29,30.8211918
2016-03-01,21.3668518
2016-03-02,28.122591
2016-03-03,-9999
2016-03-04,24.9628658
2016-03-05,23.6633396
2016-03-06,17.7735233
2016-03-07,24.3648319
2016-03-08,33.5974808
2016-03-09,36.1260719
2016-03-10,-9999
2016-03-11,31.534214
2016-03-12,26.3373566
2016-03-13,16.8376427
2016-03-14,18.0757065
2016-03-15,21.3846378
2016-03-16,26.4498177
2016-03-17,33.2986908
2016-03-18,38.1074944
2016-03-19,-9999
2016-03-20,29.1984634
2016-03-21,15.3211508
2016-03-22,15.6943321
2016-03-23,26.9491615
2016-03-24,37.1378899
2016-03-25,38.6675758
2016-03-26,-9999
2016-03-27,39.1407089
2016-03-28,40.4212646
2016-03-29,40.0482712
2016-03-30,36.1060181
2016-03-31,35.7440262
2016-04-01,43.1531754
2016-04-02,35.0238419
2016-04-03,28.9273548
2016-04-04,-9999
2016-04-05,14.2055264
2016-04-06,25.5429192
2016-04-07,23.8127251
2016-04-08,24.5030022
2016-04-09,28.7939377
2016-04-10,35.1616058
2016-04-11,33.5625
2016-04-12,35.4185066
2016-04-13,33.8957634
2016-04-14,37.7589607
2016-04-15,34.713726
2016-04-16,40.465416
2016-04-17,43.2461586
2016-04-18,40.5613976
2016-04-19,41.1640968
2016-04-20,-9999
2016-04-21,38.8357239
2016-04-22,33.1663589
2016-04-23,30.3342056
2016-04-24,41.0428772
2016-04-25,37.3584976
2016-04-26,28.2719574
2016-04-27,36.09375
2016-04-28,32.108757
2016-04-29,34.0363464
2016-04-30,45.3723755
2016-05-01,38.5048485
2016-05-02,40.9346962
2016-05-03,45.77882
2016-05-04,29.662981
2016-05-05,16.0490894
2016-05-06,-9999
2016-05-07,16.6095867
2016-05-08,24.6279564
2016-05-09,32.3078918
2016-05-10,34.9796829
2016-05-11,39.532856
2016-05-12,45.2383156
2016-05-13,-9999
2016-05-14,36.7687416
2016-05-15,43.9620094
2016-05-16,44.3864517
2016-05-17,35.3216476
2016-05-18,40.3117409
2016-05-19,43.1503792
2016-05-20,45.0097466
2016-05-21,46.5714264
2016-05-22,36.375
2016-05-23,45.6321068
2016-05-24,38.1479034
2016-05-25,37.2080231
2016-05-26,35.3026276
2016-05-27,33.8440628
2016-05-28,34.7545815
2016-05-29,-9999
2016-05-30,36.7528725
2016-05-31,36.7810822
2016-06-01,43.1269073
2016-06-02,41.0690804
2016-06-03,45.4025764
2016-06-04,50.7093925
2016-06-05,55.1504478
2016-06-06,47.8484879
2016-06-07,44.5
2016-06-08,47.498333
2016-06-09,45.6950607
2016-06-10,48.1447372
2016-06-11,52.0405502
2016-06-12,49.6716461
2016-06-13,42.7413101
2016-06-14,-9999
2016-06-15,42.9887962
2016-06-16,43.8294182
2016-06-17,48.878994
2016-06-18,47.1109467
2016-06-19,50.2023735
2016-06-20,44.9831238
2016-06-21,32.0826454
2016-06-22,38.2331657
2016-06-23,53.75
2016-06-24,52.2916679
2016-06-25,45.908329
2016-06-26,51.6020012
2016-06-27,49.4943771
2016-06-28,50.6945496
2016-06-29,48.6095886
2016-06-30,-9999
2016-07-01,48.5900841
2016-07-02,45.3788071
2016-07-03,47.3187256
2016-07-04,44.7465858
2016-07-05,45.092617
2016-07-06,46.9384956
2016-07-07,43.6934433
2016-07-08,43.7035866
2016-07-09,37.84375
2016-07-10,40.6235924
2016-07-11,42.6907234
2016-07-12,48.2776146
2016-07-13,44.883194
2016-07-14,45.9078941
2016-07-15,48.6802177
2016-07-16,-9999
2016-07-17,52.8185272
2016-07-18,50.5281105
2016-07-19,50.3028679
2016-07-20,48.4987106
2016-07-21,53.4727707
2016-07-22,54.6413689
2016-07-23,55.6738358
2016-07-24,54.3794022
2016-07-25,38.5625
2016-07-26,44.1247864
2016-07-27,45.0156326
2016-07-28,51.2565498
2016-07-29,50.8767815
2016-07-30,46.7825089
2016-07-31,45.8702774
2016-08-01,-9999
2016-08-02,53.8942566
2016-08-03,49.9847603
2016-08-04,53.7058907
2016-08-05,47.1786118
2016-08-06,49.4010925
2016-08-07,51.4531021
2016-08-08,52.829258
2016-08-09,53.5831184
2016-08-10,48.21875
2016-08-11,40.60075
2016-08-12,41.83004
2016-08-13,45.102951
2016-08-14,50.322403
2016-08-15,55.5762329
2016-08-16,50.8632736
2016-08-17,-9999
2016-08-18,51.3928375
2016-08-19,43.4946747
2016-08-20,51.1290932
2016-08-21,46.9897881
2016-08-22,44.1749611
2016-08-23,39.6294365
2016-08-24,44.1243286
2016-08-25,50.770153
2016-08-26,52.96875
2016-08-27,54.4351387
2016-08-28,48.6726265
2016-08-29,54.5696526
2016-08-30,54.4224205
2016-08-31,54.5289917
2016-09-01,53.1736031
2016-09-02,-9999
2016-09-03,49.0271835
2016-09-04,44.7220573
2016-09-05,45.5289116
2016-09-06,44.286129
2016-09-07,45.6668587
2016-09-08,44.1686974
2016-09-09,48.1878433
2016-09-10,51.0605164
2016-09-11,50.21875
2016-09-12,53.0039864
2016-09-13,49.8198433
2016-09-14,51.1020432
2016-09-15,49.5415916
2016-09-16,53.7592926
2016-09-17,53.913044
2016-09-18,-9999
2016-09-19,51.5598412
2016-09-20,38.5061264
2016-09-21,50.1994476
2016-09-22,51.754715
2016-09-23,51.2694168
2016-09-24,37.5751953
