Title:,"Time Series, Area-Averaged of Total Column Water Vapor (Daytime/Ascending) daily (daily)"
User Start Date:,1990-01-01T00:00:00Z
User End Date:,2020-01-02T23:59:59Z
User Bounding Box:,"-93.6,18,-90.2,22.33"
Data Bounding Box:,"-93.5,18.5,-90.5,21.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1990-01-01T00:00:00Z&endtime=2020-01-02T23:59:59Z&bbox=-93.6,18,-90.2,22.33&data=AIRX3STD_006_TotH2OVap_A&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STD_006_TotH2OVap_A):, -9999

time, mean_AIRX3STD_006_TotH2OVap_A
2014-05-13,32.8632736
2014-05-14,41.2154808
2014-05-15,-9999
2014-05-16,29.8133755
2014-05-17,30.2944374
2014-05-18,39.058609
2014-05-19,45.1414642
2014-05-20,50.2622643
2014-05-21,45.6782112
2014-05-22,42.3937263
2014-05-23,44.9660721
2014-05-24,-9999
2014-05-25,44.5771294
2014-05-26,42.2906036
2014-05-27,42.2934341
2014-05-28,44.0034676
2014-05-29,47.3639603
2014-05-30,54.2406311
2014-05-31,-9999
2014-06-01,52.4393616
2014-06-02,54.2438354
2014-06-03,52.0965652
2014-06-04,51.7568283
2014-06-05,51.6167259
2014-06-06,44.6308556
2014-06-07,45.7940865
2014-06-08,47.9069443
2014-06-09,-9999
2014-06-10,53.4956512
2014-06-11,50.8036995
2014-06-12,46.0532913
2014-06-13,41.4014854
2014-06-14,42.7641754
2014-06-15,46.0041008
2014-06-16,-9999
2014-06-17,44.2375183
2014-06-18,39.9282646
2014-06-19,44.6446381
2014-06-20,42.403141
2014-06-21,44.0790901
2014-06-22,45.8048401
2014-06-23,43.5723495
2014-06-24,49.520195
2014-06-25,-9999
2014-06-26,35.5129509
2014-06-27,42.3748245
2014-06-28,36.7176628
2014-06-29,33.2890167
2014-06-30,33.8158607
2014-07-01,38.9373741
2014-07-02,-9999
2014-07-03,42.5264931
2014-07-04,47.9689293
2014-07-05,43.3225403
2014-07-06,44.7288399
2014-07-07,36.0760117
2014-07-08,34.156414
2014-07-09,31.4950104
2014-07-10,34.9065628
2014-07-11,-9999
2014-07-12,43.5194244
2014-07-13,47.2060432
2014-07-14,51.8683052
2014-07-15,48.2085304
2014-07-16,43.5684586
2014-07-17,43.1780663
2014-07-18,-9999
2014-07-19,39.1224213
2014-07-20,37.7633514
2014-07-21,42.0505486
2014-07-22,45.0349388
2014-07-23,47.1581612
2014-07-24,43.6229553
2014-07-25,34.1007233
2014-07-26,40.4494553
2014-07-27,-9999
2014-07-28,44.8977966
2014-07-29,47.9613876
2014-07-30,38.9006157
2014-07-31,39.5691948
2014-08-01,41.5064392
2014-08-02,45.7656975
2014-08-03,-9999
2014-08-04,50.3480186
2014-08-05,46.3538589
2014-08-06,-9999
2014-08-07,42.0402489
2014-08-08,38.9693565
2014-08-09,46.6381798
2014-08-10,52.4553871
2014-08-11,44.9908447
2014-08-12,-9999
2014-08-13,50.3948326
2014-08-14,47.3081284
2014-08-15,49.2079659
2014-08-16,42.7812157
2014-08-17,38.3668175
2014-08-18,38.7430458
2014-08-19,-9999
2014-08-20,41.1829453
2014-08-21,37.1873016
2014-08-22,50.6207275
2014-08-23,46.4275932
2014-08-24,45.7993393
2014-08-25,45.4233398
2014-08-26,47.502327
2014-08-27,51.3779602
2014-08-28,-9999
2014-08-29,55.2642479
2014-08-30,47.8068504
2014-08-31,54.3989601
2014-09-01,49.7891235
2014-09-02,45.8095665
2014-09-03,38.3237343
2014-09-04,-9999
2014-09-05,38.0483627
2014-09-06,49.1322212
2014-09-07,50.2170868
2014-09-08,52.8880196
2014-09-09,54.8640175
2014-09-10,48.4747467
2014-09-11,52.6503372
2014-09-12,47.8237457
2014-09-13,-9999
2014-09-14,50.1974487
2014-09-15,51.6430931
2014-09-16,48.1306801
2014-09-17,47.4265518
2014-09-18,47.8353958
2014-09-19,43.3966484
2014-09-20,-9999
2014-09-21,49.365284
2014-09-22,48.2806511
2014-09-23,50.6755753
2014-09-24,49.9655914
2014-09-25,53.0066948
2014-09-26,52.6958923
2014-09-27,53.4087486
2014-09-28,49.2684402
2014-09-29,-9999
2014-09-30,48.8941574
2014-10-01,49.4385719
2014-10-02,51.0967255
2014-10-03,36.0521278
2014-10-04,33.4803391
2014-10-05,37.9814377
2014-10-06,-9999
2014-10-07,41.6026802
2014-10-08,47.6600227
2014-10-09,41.4754143
2014-10-10,46.9939117
2014-10-11,46.9518394
2014-10-12,45.9159393
2014-10-13,51.0142517
2014-10-14,46.9600945
2014-10-15,-9999
2014-10-16,48.2225685
2014-10-17,52.6863899
2014-10-18,49.7277527
2014-10-19,49.2211304
2014-10-20,48.9489059
2014-10-21,48.56987
2014-10-22,-9999
2014-10-23,48.6887779
2014-10-24,32.5929489
2014-10-25,26.1286106
2014-10-26,19.9381008
2014-10-27,20.8681698
2014-10-28,38.8383331
2014-10-29,50.0466194
2014-10-30,45.1720009
2014-10-31,-9999
2014-11-01,28.1726398
2014-11-02,24.2848969
2014-11-03,21.5737686
2014-11-04,25.6026611
2014-11-05,22.4490318
2014-11-06,25.1723309
2014-11-07,-9999
2014-11-08,39.8455467
2014-11-09,31.117466
2014-11-10,17.0078564
2014-11-11,25.610075
2014-11-12,34.2282944
2014-11-13,44.7152748
2014-11-14,36.6820717
2014-11-15,33.1923904
2014-11-16,-9999
2014-11-17,45.155323
2014-11-18,38.0051155
2014-11-19,36.9546928
2014-11-20,35.5004311
2014-11-21,38.2722778
2014-11-22,44.910553
2014-11-23,-9999
2014-11-24,35.0847321
2014-11-25,39.3086052
2014-11-26,21.323225
2014-11-27,24.8782196
2014-11-28,30.3957863
2014-11-29,24.8000584
2014-11-30,24.1802158
2014-12-01,32.0122528
2014-12-02,-9999
2014-12-03,32.2665634
2014-12-04,35.9252892
2014-12-05,36.1668129
2014-12-06,28.5642948
2014-12-07,28.203474
2014-12-08,32.1295662
2014-12-09,-9999
2014-12-10,22.2807617
2014-12-11,28.6433411
2014-12-12,30.4535198
2014-12-13,33.616436
2014-12-14,32.1365852
2014-12-15,29.577261
2014-12-16,19.3677845
2014-12-17,23.4469299
2014-12-18,-9999
2014-12-19,28.7387161
2014-12-20,32.4032021
2014-12-21,35.5583687
2014-12-22,31.2409077
2014-12-23,27.6963539
2014-12-24,35.1214294
2014-12-25,-9999
2014-12-26,37.7409744
2014-12-27,26.2289238
2014-12-28,35.212513
2014-12-29,40.9574242
2014-12-30,36.1492767
2014-12-31,29.3087254
2015-01-01,25.6178837
2015-01-02,34.6464081
2015-01-03,-9999
2015-01-04,40.5648384
2015-01-05,33.8633041
2015-01-06,28.3716984
2015-01-07,30.9923687
2015-01-08,32.0130615
2015-01-09,38.9954262
2015-01-10,-9999
2015-01-11,38.1367912
2015-01-12,33.5823174
2015-01-13,36.0188065
2015-01-14,32.2472801
2015-01-15,35.7769737
2015-01-16,31.309206
2015-01-17,24.215601
2015-01-18,27.9398994
2015-01-19,-9999
2015-01-20,31.2016582
2015-01-21,32.6000214
2015-01-22,30.0019493
2015-01-23,32.1131859
2015-01-24,28.0625038
2015-01-25,30.0005951
2015-01-26,-9999
2015-01-27,20.0611095
2015-01-28,23.8349743
2015-01-29,22.6099644
2015-01-30,20.659481
2015-01-31,29.5762215
2015-02-01,30.0011559
2015-02-02,30.6008816
2015-02-03,38.4254417
2015-02-04,-9999
2015-02-05,32.8311119
2015-02-06,22.2897663
2015-02-07,25.054472
2015-02-08,21.0925083
2015-02-09,17.980051
2015-02-10,20.8079243
2015-02-11,-9999
2015-02-12,25.8648243
2015-02-13,30.0810337
2015-02-14,29.6661453
2015-02-15,29.6638355
2015-02-16,29.0240936
2015-02-17,33.1448021
2015-02-18,34.6383591
2015-02-19,26.6436272
2015-02-20,-9999
2015-02-21,26.3979168
2015-02-22,24.5132179
2015-02-23,33.8934898
2015-02-24,30.1317673
2015-02-25,24.6799641
2015-02-26,34.2427521
2015-02-27,-9999
2015-02-28,37.4990005
2015-03-01,32.6531258
2015-03-02,28.5745049
2015-03-03,27.4876652
2015-03-04,24.3422909
2015-03-05,31.8138733
2015-03-06,36.44767
2015-03-07,38.5225258
2015-03-08,-9999
2015-03-09,31.9298706
2015-03-10,32.3133888
2015-03-11,37.6168404
2015-03-12,37.1428413
2015-03-13,40.4839668
2015-03-14,41.17173
2015-03-15,-9999
2015-03-16,31.199028
2015-03-17,34.7323074
2015-03-18,34.7445641
2015-03-19,31.0153313
2015-03-20,32.8489075
2015-03-21,33.5565758
2015-03-22,31.552536
2015-03-23,42.0836678
2015-03-24,-9999
2015-03-25,40.9448051
2015-03-26,37.875309
2015-03-27,40.8778534
2015-03-28,31.1530266
2015-03-29,33.7235298
2015-03-30,32.7621231
2015-03-31,-9999
2015-04-01,31.0295982
2015-04-02,38.153614
2015-04-03,34.7293816
2015-04-04,30.1234226
2015-04-05,24.6421375
2015-04-06,28.4059639
2015-04-07,26.6163254
2015-04-08,33.2256165
2015-04-09,-9999
2015-04-10,37.2225494
2015-04-11,39.4237022
2015-04-12,38.2665138
2015-04-13,35.7567673
2015-04-14,34.6897163
2015-04-15,36.6782417
2015-04-16,-9999
2015-04-17,37.0951271
2015-04-18,37.7958679
2015-04-19,50.3915215
2015-04-20,48.6571579
2015-04-21,47.0307693
2015-04-22,38.3072166
2015-04-23,28.9449081
2015-04-24,26.3951778
2015-04-25,-9999
2015-04-26,28.2108498
2015-04-27,31.6412354
2015-04-28,46.993103
2015-04-29,44.8017197
2015-04-30,38.7467995
2015-05-01,42.9232407
2015-05-02,-9999
2015-05-03,34.4711227
2015-05-04,41.8044395
2015-05-05,39.5627861
2015-05-06,35.5874939
2015-05-07,31.4286594
2015-05-08,31.4679241
2015-05-09,33.5642662
2015-05-10,37.083168
2015-05-11,-9999
2015-05-12,37.0423927
2015-05-13,38.176712
2015-05-14,40.6908264
2015-05-15,38.8425598
2015-05-16,40.779068
2015-05-17,35.2199135
2015-05-18,-9999
2015-05-19,40.5957565
2015-05-20,39.1897621
2015-05-21,41.5159531
2015-05-22,40.2930069
2015-05-23,44.0804367
2015-05-24,49.6613731
2015-05-25,36.5732117
2015-05-26,40.6004829
2015-05-27,-9999
2015-05-28,43.205204
2015-05-29,43.1408501
2015-05-30,39.504879
2015-05-31,42.3572464
2015-06-01,48.640667
2015-06-02,45.9408913
2015-06-03,-9999
2015-06-04,41.6409531
2015-06-05,44.0683441
2015-06-06,31.8438473
2015-06-07,32.0157242
2015-06-08,44.4250603
2015-06-09,47.0476074
2015-06-10,45.7343559
2015-06-11,51.2628593
2015-06-12,-9999
2015-06-13,50.103138
2015-06-14,52.7118034
2015-06-15,46.4098167
2015-06-16,49.4411736
2015-06-17,37.0156975
2015-06-18,45.5588264
2015-06-19,-9999
2015-06-20,43.7541542
2015-06-21,36.1814575
2015-06-22,39.6638374
2015-06-23,45.3815193
2015-06-24,44.2601662
2015-06-25,48.2542419
2015-06-26,48.4177589
2015-06-27,38.8976135
2015-06-28,-9999
2015-06-29,53.9211845
2015-06-30,45.5323601
2015-07-01,36.636631
2015-07-02,40.0318527
2015-07-03,43.5530205
2015-07-04,37.9655037
2015-07-05,-9999
2015-07-06,44.878521
2015-07-07,30.9758682
2015-07-08,37.821682
2015-07-09,44.1394615
2015-07-10,44.1527863
2015-07-11,38.8139458
2015-07-12,33.7028618
2015-07-13,40.4402847
2015-07-14,-9999
2015-07-15,52.1480179
2015-07-16,47.058712
2015-07-17,51.783844
2015-07-18,46.12286
2015-07-19,46.0555763
2015-07-20,48.3717766
2015-07-21,-9999
2015-07-22,42.4173927
2015-07-23,42.0577164
2015-07-24,41.5297432
2015-07-25,40.3219604
2015-07-26,35.1330872
2015-07-27,33.6268082
2015-07-28,38.9805565
2015-07-29,37.6099091
2015-07-30,-9999
2015-07-31,42.3007812
2015-08-01,37.1890793
2015-08-02,42.4825058
2015-08-03,48.3117256
2015-08-04,39.7492714
2015-08-05,46.704155
2015-08-06,-9999
2015-08-07,43.4601326
2015-08-08,43.3776474
2015-08-09,46.4995995
2015-08-10,50.8338509
2015-08-11,46.9566154
2015-08-12,48.7345085
2015-08-13,43.5800247
2015-08-14,48.3112373
2015-08-15,-9999
2015-08-16,53.0866318
2015-08-17,50.7342377
2015-08-18,42.7001228
2015-08-19,37.6635818
2015-08-20,41.3884697
2015-08-21,45.4820442
2015-08-22,-9999
2015-08-23,42.7702522
2015-08-24,54.1754074
2015-08-25,53.5648651
2015-08-26,47.6170502
2015-08-27,46.8927193
2015-08-28,51.4742393
2015-08-29,47.8300552
2015-08-30,47.454216
2015-08-31,-9999
2015-09-01,54.7192154
2015-09-02,51.6405487
2015-09-03,44.7862625
2015-09-04,42.8616982
2015-09-05,44.8008118
2015-09-06,45.1392593
2015-09-07,-9999
2015-09-08,42.9699821
2015-09-09,43.7229805
2015-09-10,48.6568604
2015-09-11,42.2182388
2015-09-12,40.9218063
2015-09-13,40.8125496
2015-09-14,51.0596695
2015-09-15,43.8338203
2015-09-16,-9999
2015-09-17,51.5707741
2015-09-18,46.3569298
2015-09-19,47.1772003
2015-09-20,48.7844124
2015-09-21,52.691227
2015-09-22,52.6387329
2015-09-23,-9999
2015-09-24,50.8438644
2015-09-25,44.9976921
2015-09-26,52.9461403
2015-09-27,51.568512
2015-09-28,52.7334862
2015-09-29,47.6453705
2015-09-30,51.2013588
2015-10-01,48.6713638
2015-10-02,-9999
2015-10-03,31.0156193
2015-10-04,28.9148426
2015-10-05,25.2686825
2015-10-06,35.6907692
2015-10-07,42.6675949
2015-10-08,42.6283913
2015-10-09,-9999
2015-10-10,48.6178589
2015-10-11,49.1313782
2015-10-12,42.6050606
2015-10-13,38.9432755
2015-10-14,43.3190193
2015-10-15,47.1893845
2015-10-16,52.6651192
2015-10-17,49.5041847
2015-10-18,-9999
2015-10-19,53.2194977
2015-10-20,49.5076714
2015-10-21,50.616478
2015-10-22,47.6902771
2015-10-23,43.2725563
2015-10-24,39.9204445
2015-10-25,-9999
2015-10-26,46.2722969
2015-10-27,44.4760551
2015-10-28,48.7290878
2015-10-29,49.8227425
2015-10-30,45.5264549
2015-10-31,46.6853371
2015-11-01,40.553772
2015-11-02,45.1247787
2015-11-03,-9999
2015-11-04,42.5854111
2015-11-05,51.6384621
2015-11-06,53.216732
2015-11-07,52.3139267
2015-11-08,51.7710114
2015-11-09,51.1227417
2015-11-10,-9999
2015-11-11,43.7874489
2015-11-12,47.7685471
2015-11-13,49.443325
2015-11-14,47.9416389
2015-11-15,55.1423683
2015-11-16,46.9585609
2015-11-17,41.1057281
2015-11-18,41.6312332
2015-11-19,-9999
2015-11-20,50.4787445
2015-11-21,48.0800972
2015-11-22,46.6735802
2015-11-23,35.9769135
2015-11-24,34.3976288
2015-11-25,40.6424065
2015-11-26,-9999
2015-11-27,29.9306202
2015-11-28,29.9298668
2015-11-29,29.420927
2015-11-30,26.986227
2015-12-01,31.6713524
2015-12-02,37.1138802
2015-12-03,40.1304283
2015-12-04,37.8164406
2015-12-05,-9999
2015-12-06,41.7712631
2015-12-07,38.7128372
2015-12-08,37.6352005
2015-12-09,35.984623
2015-12-10,31.8313866
2015-12-11,27.2025986
2015-12-12,-9999
2015-12-13,38.4178886
2015-12-14,46.8781433
2015-12-15,44.3207245
2015-12-16,39.3382301
2015-12-17,40.4262314
2015-12-18,37.8080521
2015-12-19,31.06423
2015-12-20,48.7416687
2015-12-21,-9999
2015-12-22,36.1489182
2015-12-23,31.5214481
2015-12-24,33.7169418
2015-12-25,34.7823257
2015-12-26,36.1787376
2015-12-27,32.9710312
2015-12-28,-9999
2015-12-29,39.4507141
2015-12-30,42.8044357
2015-12-31,43.1535034
2016-01-01,35.051548
2016-01-02,37.5939064
2016-01-03,43.8861313
2016-01-04,35.5282364
2016-01-05,34.3598442
2016-01-06,-9999
2016-01-07,34.0576744
2016-01-08,30.6997662
2016-01-09,29.4395962
2016-01-10,29.1149311
2016-01-11,36.9834824
2016-01-12,38.0555725
2016-01-13,-9999
2016-01-14,42.1269379
2016-01-15,31.044548
2016-01-16,33.3212051
2016-01-17,18.8055248
2016-01-18,26.8820248
2016-01-19,31.1595078
2016-01-20,31.1406384
2016-01-21,34.906517
2016-01-22,-9999
2016-01-23,14.886034
2016-01-24,16.1823769
2016-01-25,13.9517794
2016-01-26,25.6037064
2016-01-27,40.8005447
2016-01-28,26.6424885
2016-01-29,-9999
2016-01-30,25.3307877
2016-01-31,32.5923996
2016-02-01,33.4836731
2016-02-02,35.0790482
2016-02-03,36.895031
2016-02-04,33.0424843
2016-02-05,32.359375
2016-02-06,26.6737537
2016-02-07,-9999
2016-02-08,17.7927723
2016-02-09,22.9821949
2016-02-10,25.3991699
2016-02-11,21.258091
2016-02-12,24.1992035
2016-02-13,23.6458321
2016-02-14,-9999
2016-02-15,32.3164711
2016-02-16,23.4315434
2016-02-17,29.5402985
2016-02-18,31.6980171
2016-02-19,24.3265762
2016-02-20,21.6523552
2016-02-21,20.0782661
2016-02-22,33.5575752
2016-02-23,-9999
2016-02-24,30.5997601
2016-02-25,25.8796558
2016-02-26,26.4308319
2016-02-27,27.6801243
2016-02-28,34.0507202
2016-02-29,34.3316383
2016-03-01,-9999
2016-03-02,37.8435364
2016-03-03,43.258667
2016-03-04,39.2161484
2016-03-05,42.3244324
2016-03-06,34.4157028
2016-03-07,34.2238579
2016-03-08,30.0227699
2016-03-09,30.4346199
2016-03-10,-9999
2016-03-11,39.4522629
2016-03-12,32.64188
2016-03-13,31.3256989
2016-03-14,25.5798321
2016-03-15,21.8040562
2016-03-16,25.4797592
2016-03-17,-9999
2016-03-18,33.8225288
2016-03-19,37.7799339
2016-03-20,42.2440796
2016-03-21,30.1582832
2016-03-22,34.1858978
2016-03-23,34.6306953
2016-03-24,35.6551628
2016-03-25,41.0046921
2016-03-26,-9999
2016-03-27,38.0505676
2016-03-28,38.7731171
2016-03-29,36.688343
2016-03-30,35.6994438
2016-03-31,36.2865334
2016-04-01,35.4083099
2016-04-02,-9999
2016-04-03,38.1660767
2016-04-04,37.7167931
2016-04-05,33.1860352
2016-04-06,27.9395905
2016-04-07,34.6609192
2016-04-08,35.0802345
2016-04-09,38.1136513
2016-04-10,38.4767036
2016-04-11,-9999
2016-04-12,25.6149445
2016-04-13,28.8918152
2016-04-14,40.8865852
2016-04-15,41.5191803
2016-04-16,39.0062943
2016-04-17,40.1054077
2016-04-18,-9999
2016-04-19,39.5870705
2016-04-20,42.4215889
2016-04-21,43.7224579
2016-04-22,41.1087151
2016-04-23,42.008213
2016-04-24,47.2592278
2016-04-25,37.8760109
2016-04-26,38.8893242
2016-04-27,-9999
2016-04-28,40.9188347
2016-04-29,40.0613213
2016-04-30,40.5515594
2016-05-01,44.3862495
2016-05-02,42.1914139
2016-05-03,44.699604
2016-05-04,-9999
2016-05-05,30.0335503
2016-05-06,22.9349976
2016-05-07,19.7412033
2016-05-08,23.2114887
2016-05-09,28.0897713
2016-05-10,29.8488655
2016-05-11,26.9420242
2016-05-12,36.3189163
2016-05-13,-9999
2016-05-14,50.2664337
2016-05-15,44.8727722
2016-05-16,41.1897202
2016-05-17,43.5330391
2016-05-18,47.024044
2016-05-19,44.8264046
2016-05-20,-9999
2016-05-21,46.0936356
2016-05-22,38.1559753
2016-05-23,39.0978775
2016-05-24,34.9329643
2016-05-25,35.1800156
2016-05-26,33.8993607
2016-05-27,32.1232529
2016-05-28,41.8260994
2016-05-29,-9999
2016-05-30,43.4922333
2016-05-31,35.1266441
2016-06-01,40.8062592
2016-06-02,43.1967583
2016-06-03,49.5235939
2016-06-04,54.1450844
2016-06-05,-9999
2016-06-06,53.2525063
2016-06-07,38.9710579
2016-06-08,48.3917542
2016-06-09,47.6328011
2016-06-10,50.4823151
2016-06-11,46.4516068
2016-06-12,36.935791
2016-06-13,37.5890961
2016-06-14,-9999
2016-06-15,41.2277451
2016-06-16,45.0173569
2016-06-17,46.742115
2016-06-18,49.2641869
2016-06-19,49.8722916
2016-06-20,44.6840668
2016-06-21,-9999
2016-06-22,47.4319382
2016-06-23,55.5345955
2016-06-24,53.7909164
2016-06-25,53.2165947
2016-06-26,48.8846703
2016-06-27,44.2164307
2016-06-28,43.1133003
2016-06-29,44.9452019
2016-06-30,-9999
2016-07-01,47.4614563
2016-07-02,44.5598564
2016-07-03,43.5509071
2016-07-04,45.1072464
2016-07-05,44.261261
2016-07-06,40.8967934
2016-07-07,-9999
2016-07-08,44.8634148
2016-07-09,38.8453712
2016-07-10,43.5870819
2016-07-11,44.7263107
2016-07-12,38.1157837
2016-07-13,37.9124107
2016-07-14,39.3332596
2016-07-15,47.9012222
2016-07-16,-9999
2016-07-17,42.4012642
2016-07-18,48.3956947
2016-07-19,53.2370186
2016-07-20,51.4803772
2016-07-21,51.0758781
2016-07-22,48.5828743
2016-07-23,-9999
2016-07-24,51.373539
2016-07-25,38.2148361
2016-07-26,43.5182381
2016-07-27,45.8082199
2016-07-28,46.9727173
2016-07-29,50.9169464
2016-07-30,35.2177734
2016-07-31,44.6279755
2016-08-01,-9999
2016-08-02,51.580761
2016-08-03,52.7561722
2016-08-04,54.7452126
2016-08-05,52.0300179
2016-08-06,53.3370323
2016-08-07,53.6733551
2016-08-08,-9999
2016-08-09,49.2118111
2016-08-10,36.8388023
2016-08-11,36.9682045
2016-08-12,41.1730347
2016-08-13,45.5229836
2016-08-14,53.4774971
2016-08-15,51.6154938
2016-08-16,47.2239914
2016-08-17,-9999
2016-08-18,49.1332436
2016-08-19,47.7927284
2016-08-20,45.4269829
2016-08-21,35.7240715
2016-08-22,39.2304878
2016-08-23,36.8182259
2016-08-24,-9999
2016-08-25,50.2384796
2016-08-26,50.1619492
2016-08-27,53.1510315
2016-08-28,48.5538597
2016-08-29,50.2547417
2016-08-30,51.0743103
2016-08-31,52.0392914
2016-09-01,57.9191475
2016-09-02,-9999
2016-09-03,49.4010544
2016-09-04,43.7086067
2016-09-05,52.4223709
2016-09-06,35.887886
2016-09-07,36.6214409
2016-09-08,45.4202652
2016-09-09,-9999
2016-09-10,54.5236588
2016-09-11,52.1374931
2016-09-12,54.9028091
2016-09-13,50.033226
2016-09-14,53.1272316
2016-09-15,48.8780708
2016-09-16,51.7235413
2016-09-17,51.6351509
2016-09-18,-9999
2016-09-19,51.7543869
2016-09-20,52.0070953
2016-09-21,50.0857162
2016-09-22,46.4484558
2016-09-23,48.3966637
2016-09-24,42.2648239
